"","x","y","signal","voltage","nAppearance"
"5566",97,176,5906,0.72,2
"5567",180,176,29,0.72,1
"5568",152,181,9498,0.72,1
"5569",121,185,5032,0.72,1
"5570",121,186,5039,0.72,1
"5571",101,189,1646,0.72,1
"5572",119,201,1078,0.72,1
"5573",145,92,3872,0.72,1
"5574",66,95,6021,0.72,1
"5575",67,95,6028,0.72,1
"5576",149,102,4401,0.72,1
"5577",149,103,4401,0.72,1
"5578",100,105,8419,0.72,1
"5579",101,105,8426,0.72,1
"5580",147,105,4644,0.72,1
"5581",155,117,5901,0.72,1
"5582",155,118,5900,0.72,1
"5583",81,119,8422,0.72,1
"5584",80,120,8428,0.72,1
"5585",81,120,8431,0.72,1
"5586",184,123,2348,0.72,1
"5587",152,133,4557,0.72,1
"5588",153,133,4564,0.72,1
"5589",167,138,2171,0.72,1
"5590",107,139,4246,0.72,1
"5591",106,140,4246,0.72,1
"5592",107,140,4249,0.72,1
"5593",132,141,760,0.72,1
"5594",133,141,753,0.72,1
"5595",132,142,758,0.72,1
"5596",184,148,9457,0.72,1
"5597",148,150,6961,0.72,1
"5598",187,152,4651,0.72,1
"5599",188,152,4652,0.72,1
"5600",187,153,4654,0.72,1
"5601",188,153,4653,0.72,1
"5602",158,157,367,0.72,1
"5603",179,168,7412,0.72,1
"5604",180,168,7409,0.72,1
"5605",71,177,6457,0.72,1
"5606",156,179,6116,0.72,1
"5607",58,193,1223,0.72,1
"5608",76,84,2107,0.72,1
"5609",77,84,2111,0.72,1
"5610",96,91,4131,0.72,1
"5611",115,92,7564,0.72,1
"5612",106,105,2146,0.72,1
"5613",101,109,2141,0.72,1
"5614",146,109,7815,0.72,1
"5615",147,109,7812,0.72,1
"5616",146,110,7815,0.72,1
"5617",147,110,7814,0.72,1
"5618",85,118,6769,0.72,1
"5619",64,119,2070,0.72,1
"5620",64,120,2072,0.72,1
"5621",65,120,2068,0.72,1
"5622",170,125,6831,0.72,1
"5623",171,125,6830,0.72,1
"5624",77,132,5210,0.72,1
"5625",81,149,3855,0.72,1
"5626",148,155,6492,0.72,1
"5627",88,156,9957,0.72,1
"5628",145,158,6563,0.72,1
"5629",145,208,9816,0.72,1
"5630",98,75,5523,0.72,1
"5631",116,79,6563,0.72,1
"5632",116,80,6560,0.72,1
"5633",91,90,8601,0.72,1
"5634",92,90,8602,0.72,1
"5635",95,101,2478,0.72,1
"5636",95,102,2484,0.72,1
"5637",80,109,7350,0.72,1
"5638",90,109,6856,0.72,1
"5639",170,111,9707,0.72,1
"5640",170,112,9705,0.72,1
"5641",176,133,3310,0.72,1
"5642",136,145,9873,0.72,1
"5643",80,149,2838,0.72,1
"5644",98,158,2889,0.72,1
"5645",124,168,5632,0.72,1
"5646",127,175,8382,0.72,1
"5647",128,175,8385,0.72,1
"5648",116,69,5134,0.72,1
"5649",116,70,5136,0.72,1
"5650",154,81,8098,0.72,1
"5651",149,84,1317,0.72,1
"5652",148,85,1318,0.72,1
"5653",149,85,1320,0.72,1
"5654",103,87,8952,0.72,1
"5655",103,88,8955,0.72,1
"5656",83,89,6851,0.72,1
"5657",104,95,841,0.72,1
"5658",129,102,1704,0.72,1
"5659",130,102,1712,0.72,1
"5660",178,106,4553,0.72,1
"5661",178,107,4554,0.72,1
"5662",97,108,9845,0.72,1
"5663",122,108,7059,0.72,1
"5664",74,112,8981,0.72,1
"5665",75,112,8984,0.72,1
"5666",143,122,6055,0.72,1
"5667",85,125,3916,0.72,1
"5668",168,128,7992,0.72,1
"5669",50,131,8083,0.72,1
"5670",43,133,9059,0.72,1
"5671",117,155,2919,0.72,1
"5672",117,156,2916,0.72,1
"5673",113,157,9229,0.72,1
"5674",113,158,9228,0.72,1
"5675",114,158,9228,0.72,1
"5676",113,161,9234,0.72,1
"5677",114,161,9232,0.72,1
"5678",113,162,9231,0.72,1
"5679",114,162,9226,0.72,1
"5680",145,163,4718,0.72,1
"5681",146,163,4720,0.72,1
"5682",145,164,4721,0.72,1
"5683",146,164,4720,0.72,1
"5684",118,166,6570,0.72,1
"5685",74,176,3354,0.72,1
"5686",75,176,3339,0.72,1
"5687",81,178,5646,0.72,1
"5688",82,178,5640,0.72,1
"5689",113,68,8862,0.72,1
"5690",114,68,8864,0.72,1
"5691",80,76,7929,0.72,1
"5692",81,76,7927,0.72,1
"5693",79,77,7928,0.72,1
"5694",80,77,7935,0.72,2
"5695",81,77,7934,0.72,2
"5696",80,78,7929,0.72,2
"5697",81,78,7927,0.72,2
"5698",89,80,2030,0.72,1
"5699",130,93,4953,0.72,1
"5700",130,94,4966,0.72,1
"5701",84,99,8963,0.72,1
"5702",84,100,8971,0.72,1
"5703",85,100,8967,0.72,1
"5704",77,111,6150,0.72,1
"5705",138,118,9019,0.72,1
"5706",139,118,9023,0.72,1
"5707",74,119,234,0.72,1
"5708",133,119,1261,0.72,1
"5709",156,120,2108,0.72,1
"5710",156,121,2110,0.72,1
"5711",70,125,1326,0.72,1
"5712",47,127,9668,0.72,1
"5713",48,127,9671,0.72,1
"5714",147,133,96,0.72,1
"5715",147,134,99,0.72,1
"5716",101,137,4164,0.72,1
"5717",163,138,2659,0.72,1
"5718",172,143,3186,0.72,2
"5719",173,143,3184,0.72,1
"5720",175,148,9244,0.72,1
"5721",86,151,4163,0.72,1
"5722",182,151,1874,0.72,1
"5723",183,151,1872,0.72,1
"5724",114,155,181,0.72,1
"5725",115,155,179,0.72,1
"5726",114,156,177,0.72,1
"5727",169,168,279,0.72,1
"5728",170,168,281,0.72,1
"5729",169,169,278,0.72,1
"5730",170,169,281,0.72,1
"5731",121,79,1357,0.72,1
"5732",109,81,2007,0.72,1
"5733",110,95,8602,0.72,1
"5734",111,95,8609,0.72,1
"5735",111,96,8607,0.72,1
"5736",112,98,8826,0.72,1
"5737",113,98,8823,0.72,1
"5738",112,99,8825,0.72,1
"5739",113,99,8825,0.72,1
"5740",130,101,5892,0.72,1
"5741",159,105,3901,0.72,1
"5742",99,112,9584,0.72,1
"5743",160,113,4178,0.72,1
"5744",153,114,1883,0.72,1
"5745",95,120,3031,0.72,1
"5746",96,120,3041,0.72,2
"5747",118,120,4316,0.72,1
"5748",99,127,7131,0.72,1
"5749",100,127,7130,0.72,1
"5750",80,128,7167,0.72,1
"5751",99,128,7130,0.72,1
"5752",100,128,7126,0.72,1
"5753",77,129,846,0.72,1
"5754",79,129,7159,0.72,1
"5755",80,129,7168,0.72,1
"5756",76,130,843,0.72,1
"5757",77,130,846,0.72,1
"5758",160,131,7166,0.72,1
"5759",160,132,7166,0.72,1
"5760",161,132,7162,0.72,1
"5761",138,153,9950,0.72,1
"5762",172,160,4368,0.72,1
"5763",105,164,6098,0.72,1
"5764",87,166,6350,0.72,1
"5765",88,166,6351,0.72,1
"5766",156,166,8018,0.72,1
"5767",157,166,8019,0.72,1
"5768",87,167,6350,0.72,1
"5769",88,167,6344,0.72,1
"5770",156,167,8021,0.72,1
"5771",157,167,8018,0.72,1
"5772",81,172,1075,0.72,1
"5773",82,172,1074,0.72,1
"5774",64,191,5680,0.72,1
"5775",79,206,1727,0.72,1
"5776",124,212,658,0.72,1
"5777",124,213,661,0.72,1
"5778",103,77,9534,0.72,1
"5779",104,77,9531,0.72,1
"5780",93,88,8113,0.72,1
"5781",93,89,8122,0.72,1
"5782",94,89,8118,0.72,1
"5783",110,89,4956,0.72,1
"5784",110,90,4953,0.72,1
"5785",153,91,3354,0.72,1
"5786",157,93,5151,0.72,1
"5787",58,106,1265,0.72,1
"5788",53,115,9327,0.72,1
"5789",54,115,9319,0.72,1
"5790",53,116,3455,0.72,1
"5791",71,133,7547,0.72,1
"5792",43,142,2099,0.72,1
"5793",135,143,6687,0.72,1
"5794",124,152,5354,0.72,1
"5795",125,152,5351,0.72,1
"5796",124,153,5354,0.72,1
"5797",125,153,5352,0.72,1
"5798",109,156,6424,0.72,1
"5799",110,156,6424,0.72,1
"5800",107,162,8189,0.72,1
"5801",82,166,8525,0.72,1
"5802",152,82,3162,0.72,1
"5803",90,88,2325,0.72,1
"5804",160,88,2814,0.72,1
"5805",148,99,7117,0.72,2
"5806",64,106,4968,0.72,1
"5807",65,106,4969,0.72,1
"5808",158,111,9682,0.72,1
"5809",178,113,944,0.72,1
"5810",86,139,3365,0.72,1
"5811",115,142,1348,0.72,1
"5812",114,145,4315,0.72,1
"5813",74,147,1127,0.72,1
"5814",87,152,422,0.72,1
"5815",100,152,9073,0.72,1
"5816",159,152,6464,0.72,1
"5817",160,152,6461,0.72,1
"5818",159,153,6464,0.72,1
"5819",160,153,6462,0.72,1
"5820",160,175,2528,0.72,1
"5821",85,178,8178,0.72,1
"5822",135,91,9400,0.72,1
"5823",136,91,9402,0.72,1
"5824",112,96,8838,0.72,1
"5825",159,98,5212,0.72,1
"5826",63,110,7991,0.72,1
"5827",64,110,7995,0.72,1
"5828",47,113,8236,0.72,1
"5829",175,116,1965,0.72,1
"5830",42,119,7460,0.72,1
"5831",156,123,1282,0.72,1
"5832",157,123,1285,0.72,1
"5833",163,123,1287,0.72,1
"5834",164,123,1291,0.72,1
"5835",164,124,1286,0.72,1
"5836",133,146,4071,0.72,1
"5837",150,152,1490,0.72,1
"5838",151,152,1488,0.72,1
"5839",151,153,1486,0.72,1
"5840",95,155,6042,0.72,1
"5841",138,159,5356,0.72,1
"5842",125,167,4240,0.72,1
"5843",157,192,2,0.72,1
"5844",109,71,5236,0.72,1
"5845",110,71,5240,0.72,1
"5846",110,72,5240,0.72,1
"5847",113,72,1797,0.72,1
"5848",98,76,8416,0.72,1
"5849",97,77,8423,0.72,1
"5850",98,77,8422,0.72,1
"5851",92,78,2411,0.72,1
"5852",140,98,1967,0.72,1
"5853",140,99,1965,0.72,1
"5854",161,102,6071,0.72,1
"5855",72,105,6143,0.72,1
"5856",73,105,6133,0.72,1
"5857",125,105,3419,0.72,1
"5858",154,105,7275,0.72,1
"5859",155,105,7272,0.72,1
"5860",72,106,6139,0.72,1
"5861",160,110,2311,0.72,1
"5862",184,142,9100,0.72,1
"5863",76,181,1720,0.72,1
"5864",77,181,1721,0.72,1
"5865",76,182,1719,0.72,1
"5866",119,182,407,0.72,1
"5867",120,182,409,0.72,1
"5868",119,183,407,0.72,1
"5869",120,183,412,0.72,1
"5870",133,75,29,0.72,1
"5871",152,80,2726,0.72,1
"5872",152,81,2725,0.72,1
"5873",136,83,1406,0.72,1
"5874",104,84,4598,0.72,1
"5875",135,84,1403,0.72,1
"5876",136,84,1409,0.72,1
"5877",137,84,1402,0.72,1
"5878",103,85,4593,0.72,1
"5879",104,85,4599,0.72,1
"5880",89,89,2466,0.72,1
"5881",150,90,8034,0.72,1
"5882",151,90,8032,0.72,1
"5883",60,93,1776,0.72,1
"5884",60,94,1777,0.72,1
"5885",94,99,2321,0.72,1
"5886",128,101,8281,0.72,1
"5887",66,115,8862,0.72,1
"5888",54,116,2957,0.72,1
"5889",55,116,2969,0.72,1
"5890",95,116,6418,0.72,1
"5891",96,116,6412,0.72,1
"5892",55,117,2963,0.72,1
"5893",96,120,3250,0.72,1
"5894",86,129,122,0.72,1
"5895",144,134,8541,0.72,1
"5896",145,134,8549,0.72,1
"5897",138,137,8066,0.72,1
"5898",138,138,8066,0.72,1
"5899",123,141,442,0.72,1
"5900",140,145,1129,0.72,1
"5901",141,145,1113,0.72,1
"5902",162,156,363,0.72,1
"5903",162,157,365,0.72,1
"5904",163,157,360,0.72,1
"5905",174,159,2758,0.72,1
"5906",112,160,5483,0.72,1
"5907",146,165,948,0.72,1
"5908",147,165,960,0.72,1
"5909",136,175,678,0.72,1
"5910",137,175,680,0.72,1
"5911",97,176,7407,0.72,1
"5912",97,177,7415,0.72,1
"5913",139,179,1440,0.72,1
"5914",140,179,1441,0.72,1
"5915",111,180,2947,0.72,1
"5916",112,180,2948,0.72,1
"5917",140,180,1429,0.72,1
"5918",147,182,5143,0.72,1
"5919",100,200,9247,0.72,1
"5920",122,200,8701,0.72,1
"5921",134,69,2284,0.72,1
"5922",100,70,3687,0.72,1
"5923",124,76,6156,0.72,1
"5924",124,77,6153,0.72,1
"5925",108,78,7121,0.72,1
"5926",89,87,3886,0.72,1
"5927",90,87,3882,0.72,1
"5928",76,95,6720,0.72,1
"5929",148,99,5598,0.72,1
"5930",149,99,5600,0.72,1
"5931",123,101,4825,0.72,1
"5932",115,109,3112,0.72,1
"5933",116,109,3113,0.72,1
"5934",48,117,6949,0.72,1
"5935",132,120,1576,0.72,1
"5936",132,121,1575,0.72,1
"5937",130,128,8158,0.72,1
"5938",113,129,6251,0.72,1
"5939",113,130,6256,0.72,1
"5940",149,130,3063,0.72,1
"5941",52,138,5881,0.72,1
"5942",53,138,5881,0.72,1
"5943",172,142,3133,0.72,1
"5944",172,143,3130,0.72,1
"5945",72,151,8670,0.72,1
"5946",73,151,8678,0.72,1
"5947",58,157,393,0.72,1
"5948",129,157,9178,0.72,1
"5949",131,166,8435,0.72,1
"5950",123,177,2246,0.72,1
"5951",135,180,2240,0.72,1
"5952",135,181,2242,0.72,1
"5953",133,187,4894,0.72,1
"5954",85,73,2781,0.72,1
"5955",73,86,9839,0.72,1
"5956",139,86,8805,0.72,1
"5957",140,86,8802,0.72,1
"5958",73,87,9833,0.72,1
"5959",139,87,8808,0.72,1
"5960",140,87,8805,0.72,1
"5961",75,96,5641,0.72,1
"5962",64,97,8023,0.72,1
"5963",67,99,7053,0.72,1
"5964",155,99,3142,0.72,1
"5965",67,100,7064,0.72,1
"5966",155,100,3138,0.72,1
"5967",159,101,4579,0.72,1
"5968",104,123,1517,0.72,1
"5969",104,124,1514,0.72,1
"5970",102,132,7339,0.72,1
"5971",91,134,3041,0.72,1
"5972",91,135,3033,0.72,1
"5973",107,135,8756,0.72,1
"5974",177,138,5594,0.72,1
"5975",177,139,5594,0.72,1
"5976",133,147,1589,0.72,1
"5977",78,152,6439,0.72,1
"5978",91,153,323,0.72,1
"5979",168,179,3365,0.72,1
"5980",168,180,3365,0.72,1
"5981",158,192,1513,0.72,1
"5982",103,203,6630,0.72,1
"5983",80,77,4327,0.72,1
"5984",81,77,4332,0.72,1
"5985",80,78,4328,0.72,1
"5986",81,78,4333,0.72,1
"5987",136,78,2254,0.72,1
"5988",140,78,4057,0.72,1
"5989",141,78,4060,0.72,1
"5990",121,88,4283,0.72,1
"5991",94,92,6367,0.72,1
"5992",174,98,1472,0.72,1
"5993",132,99,998,0.72,1
"5994",174,99,1481,0.72,1
"5995",180,106,2951,0.72,1
"5996",110,122,8846,0.72,1
"5997",185,130,5956,0.72,1
"5998",185,131,5953,0.72,1
"5999",100,135,8932,0.72,1
"6000",163,135,447,0.72,1
"6001",100,136,8933,0.72,1
"6002",45,141,7106,0.72,1
"6003",170,153,2139,0.72,1
"6004",171,153,2136,0.72,1
"6005",170,154,2140,0.72,1
"6006",171,154,2138,0.72,1
"6007",76,155,2062,0.72,1
"6008",87,157,9666,0.72,1
"6009",88,157,9666,0.72,1
"6010",131,160,5583,0.72,1
"6011",130,161,5578,0.72,1
"6012",131,161,5585,0.72,1
"6013",129,175,5434,0.72,1
"6014",129,176,5436,0.72,1
"6015",179,179,7953,0.72,1
"6016",116,76,9934,0.74,1
"6017",115,80,4929,0.74,1
"6018",116,80,4926,0.74,1
"6019",115,81,4930,0.74,2
"6020",116,81,4927,0.74,1
"6021",130,83,4778,0.74,1
"6022",131,83,4770,0.74,1
"6023",123,94,3569,0.74,1
"6024",84,98,5054,0.74,2
"6025",114,101,145,0.74,1
"6026",73,114,9303,0.74,1
"6027",124,115,9347,0.74,2
"6028",125,115,9347,0.74,1
"6029",79,126,2437,0.74,2
"6030",80,126,2437,0.74,2
"6031",88,126,9528,0.74,1
"6032",79,127,2439,0.74,1
"6033",80,127,2433,0.74,1
"6034",116,128,2247,0.74,1
"6035",117,128,2248,0.74,1
"6036",116,129,2246,0.74,1
"6037",117,129,2247,0.74,1
"6038",166,129,8944,0.74,2
"6039",167,129,8945,0.74,1
"6040",46,131,2231,0.74,1
"6041",126,132,1421,0.74,1
"6042",149,145,3017,0.74,1
"6043",115,146,7447,0.74,1
"6044",65,147,3922,0.74,1
"6045",65,148,3919,0.74,1
"6046",149,159,4988,0.74,1
"6047",148,160,4987,0.74,1
"6048",149,160,4990,0.74,1
"6049",103,180,1893,0.74,1
"6050",162,189,5958,0.74,1
"6051",118,190,624,0.74,1
"6052",150,202,475,0.74,1
"6053",119,206,7850,0.74,1
"6054",104,79,5023,0.74,3
"6055",126,79,5478,0.74,1
"6056",127,79,5477,0.74,1
"6057",126,80,5479,0.74,1
"6058",127,80,5477,0.74,1
"6059",118,83,1993,0.74,1
"6060",105,93,3178,0.74,1
"6061",106,93,3179,0.74,1
"6062",176,99,8924,0.74,1
"6063",59,103,3250,0.74,1
"6064",59,104,3249,0.74,1
"6065",97,104,4925,0.74,2
"6066",98,104,4926,0.74,1
"6067",120,105,9090,0.74,1
"6068",96,109,8407,0.74,1
"6069",97,109,8409,0.74,1
"6070",96,110,8404,0.74,1
"6071",97,110,8408,0.74,1
"6072",107,117,3419,0.74,2
"6073",108,117,3433,0.74,1
"6074",87,136,2847,0.74,1
"6075",187,136,9503,0.74,1
"6076",187,137,9503,0.74,1
"6077",89,145,4619,0.74,1
"6078",179,150,4984,0.74,1
"6079",180,150,4984,0.74,1
"6080",179,151,4984,0.74,1
"6081",180,151,4984,0.74,1
"6082",87,164,1879,0.74,1
"6083",128,189,8136,0.74,2
"6084",142,189,8925,0.74,1
"6085",143,189,8926,0.74,1
"6086",112,79,4588,0.74,1
"6087",112,80,4589,0.74,1
"6088",83,85,2922,0.74,1
"6089",83,86,2921,0.74,2
"6090",165,91,5580,0.74,2
"6091",157,95,7380,0.74,1
"6092",117,107,4914,0.74,2
"6093",118,107,4915,0.74,1
"6094",153,122,3557,0.74,1
"6095",126,124,1591,0.74,1
"6096",181,132,7567,0.74,1
"6097",46,133,6891,0.74,1
"6098",46,134,6890,0.74,1
"6099",87,154,8688,0.74,1
"6100",140,161,7327,0.74,1
"6101",73,166,3910,0.74,1
"6102",79,179,2177,0.74,1
"6103",114,211,1422,0.74,1
"6104",82,83,8987,0.74,1
"6105",82,84,8985,0.74,1
"6106",75,87,7760,0.74,1
"6107",145,88,6211,0.74,2
"6108",145,89,6205,0.74,1
"6109",61,96,5929,0.74,1
"6110",62,96,5926,0.74,2
"6111",123,97,9758,0.74,1
"6112",123,98,9754,0.74,1
"6113",131,101,2978,0.74,1
"6114",127,113,6709,0.74,1
"6115",128,113,6711,0.74,2
"6116",95,140,8718,0.74,1
"6117",53,144,1354,0.74,1
"6118",77,148,6997,0.74,1
"6119",116,172,8952,0.74,1
"6120",116,173,8955,0.74,1
"6121",116,174,1876,0.74,1
"6122",111,179,8922,0.74,1
"6123",112,179,8922,0.74,1
"6124",111,180,8916,0.74,1
"6125",112,180,8912,0.74,1
"6126",136,180,188,0.74,1
"6127",136,181,187,0.74,1
"6128",160,183,6581,0.74,1
"6129",115,77,4008,0.74,1
"6130",116,77,4006,0.74,2
"6131",127,81,7738,0.74,2
"6132",107,82,6354,0.74,1
"6133",107,83,6360,0.74,1
"6134",81,95,3740,0.74,2
"6135",107,95,2051,0.74,1
"6136",58,98,1331,0.74,1
"6137",112,99,9146,0.74,1
"6138",113,99,9144,0.74,1
"6139",141,104,7127,0.74,1
"6140",142,104,7131,0.74,1
"6141",158,117,777,0.74,1
"6142",158,118,778,0.74,1
"6143",139,124,1031,0.74,1
"6144",140,124,1026,0.74,2
"6145",157,125,7842,0.74,1
"6146",158,125,7846,0.74,1
"6147",131,126,706,0.74,1
"6148",154,148,9457,0.74,1
"6149",154,149,9451,0.74,1
"6150",112,157,188,0.74,1
"6151",158,161,8998,0.74,1
"6152",159,161,9000,0.74,2
"6153",150,163,2460,0.74,1
"6154",150,164,2459,0.74,1
"6155",87,174,4920,0.74,1
"6156",88,174,4917,0.74,2
"6157",127,177,9708,0.74,1
"6158",128,177,9705,0.74,2
"6159",128,178,9697,0.74,1
"6160",159,186,3930,0.74,1
"6161",160,186,3925,0.74,1
"6162",159,187,3930,0.74,1
"6163",160,187,3928,0.74,1
"6164",146,197,7072,0.74,1
"6165",147,197,7067,0.74,1
"6166",128,208,2170,0.74,1
"6167",110,69,1032,0.74,1
"6168",109,70,1029,0.74,1
"6169",110,70,1034,0.74,3
"6170",96,73,2251,0.74,1
"6171",97,73,2250,0.74,2
"6172",130,82,7221,0.74,1
"6173",131,82,7220,0.74,1
"6174",82,92,9200,0.74,1
"6175",113,92,7052,0.74,1
"6176",133,93,4048,0.74,1
"6177",111,98,4751,0.74,1
"6178",57,103,4669,0.74,1
"6179",57,104,4670,0.74,2
"6180",104,114,1261,0.74,1
"6181",169,115,4343,0.74,1
"6182",129,116,5927,0.74,1
"6183",130,116,5932,0.74,1
"6184",130,117,5930,0.74,1
"6185",157,119,4853,0.74,1
"6186",158,119,4858,0.74,1
"6187",133,123,2883,0.74,1
"6188",163,123,2114,0.74,1
"6189",139,146,8120,0.74,1
"6190",140,146,8122,0.74,1
"6191",175,149,5510,0.74,1
"6192",176,149,5503,0.74,1
"6193",169,161,4477,0.74,1
"6194",84,162,6735,0.74,1
"6195",153,181,4680,0.74,1
"6196",153,182,4678,0.74,1
"6197",128,188,3377,0.74,2
"6198",128,189,3377,0.74,1
"6199",86,77,7627,0.74,1
"6200",86,78,7628,0.74,1
"6201",138,80,8283,0.74,1
"6202",139,80,8277,0.74,1
"6203",138,81,8279,0.74,1
"6204",119,84,5460,0.74,1
"6205",140,84,6993,0.74,2
"6206",119,85,5467,0.74,1
"6207",130,85,1337,0.74,4
"6208",140,85,6995,0.74,2
"6209",162,85,9892,0.74,1
"6210",138,91,4065,0.74,1
"6211",161,108,5313,0.74,2
"6212",83,109,3932,0.74,1
"6213",84,109,3934,0.74,1
"6214",83,110,3928,0.74,1
"6215",84,110,3928,0.74,1
"6216",81,114,443,0.74,1
"6217",80,115,438,0.74,1
"6218",81,115,443,0.74,1
"6219",169,116,5167,0.74,1
"6220",73,118,8774,0.74,1
"6221",119,119,1179,0.74,1
"6222",119,120,1183,0.74,1
"6223",152,121,6604,0.74,1
"6224",160,122,2688,0.74,1
"6225",161,122,2690,0.74,1
"6226",169,126,2726,0.74,1
"6227",170,126,2720,0.74,1
"6228",65,133,7276,0.74,1
"6229",53,140,9422,0.74,1
"6230",138,146,9313,0.74,1
"6231",167,149,2238,0.74,1
"6232",111,152,4178,0.74,1
"6233",108,160,3231,0.74,1
"6234",108,161,3232,0.74,1
"6235",109,161,3226,0.74,1
"6236",142,165,1272,0.74,1
"6237",173,172,4170,0.74,1
"6238",135,191,5884,0.74,1
"6239",136,191,5888,0.74,1
"6240",145,195,21,0.74,2
"6241",143,200,7633,0.74,1
"6242",144,200,7634,0.74,2
"6243",135,76,8185,0.74,1
"6244",135,77,8179,0.74,1
"6245",154,81,4121,0.74,1
"6246",93,86,3838,0.74,1
"6247",160,95,1955,0.74,3
"6248",93,96,4387,0.74,1
"6249",143,96,10002,0.74,1
"6250",142,97,10002,0.74,1
"6251",143,97,10003,0.74,1
"6252",86,117,3406,0.74,1
"6253",159,118,4419,0.74,1
"6254",159,119,4421,0.74,1
"6255",132,122,4512,0.74,1
"6256",132,123,4515,0.74,1
"6257",133,150,2946,0.74,1
"6258",152,152,9430,0.74,1
"6259",153,152,9429,0.74,1
"6260",153,153,9425,0.74,1
"6261",124,154,4986,0.74,1
"6262",150,159,2677,0.74,1
"6263",151,159,2686,0.74,1
"6264",151,160,2674,0.74,1
"6265",106,178,1833,0.74,1
"6266",107,178,1837,0.74,1
"6267",106,179,1832,0.74,1
"6268",107,179,1837,0.74,2
"6269",91,192,7606,0.74,1
"6270",90,193,671,0.74,1
"6271",117,212,9275,0.74,1
"6272",106,82,1070,0.74,1
"6273",85,83,7247,0.74,1
"6274",86,83,7239,0.74,1
"6275",85,84,7246,0.74,2
"6276",86,84,7239,0.74,2
"6277",93,89,6421,0.74,1
"6278",93,90,6420,0.74,1
"6279",134,93,3428,0.74,1
"6280",82,97,4438,0.74,1
"6281",158,97,813,0.74,1
"6282",60,99,3334,0.74,1
"6283",120,99,9288,0.74,1
"6284",60,100,3336,0.74,1
"6285",135,112,9518,0.74,1
"6286",136,112,9516,0.74,1
"6287",119,115,7974,0.74,1
"6288",119,116,7977,0.74,1
"6289",137,125,9398,0.74,1
"6290",137,126,9402,0.74,2
"6291",93,136,1299,0.74,2
"6292",110,145,5443,0.74,1
"6293",98,166,5379,0.74,1
"6294",96,195,9649,0.74,1
"6295",113,210,4394,0.74,1
"6296",126,68,3303,0.74,1
"6297",83,80,9322,0.74,1
"6298",73,98,9453,0.74,1
"6299",75,103,9454,0.74,1
"6300",123,122,1980,0.74,1
"6301",115,123,529,0.74,2
"6302",116,123,529,0.74,1
"6303",115,124,526,0.74,2
"6304",116,124,521,0.74,1
"6305",81,125,7864,0.74,2
"6306",82,125,7860,0.74,1
"6307",113,127,8,0.74,1
"6308",113,128,13,0.74,1
"6309",74,138,1932,0.74,1
"6310",74,139,1932,0.74,1
"6311",101,139,8450,0.74,1
"6312",101,140,8452,0.74,1
"6313",102,140,8441,0.74,1
"6314",168,169,496,0.74,2
"6315",144,172,339,0.74,1
"6316",169,172,178,0.74,1
"6317",144,173,340,0.74,2
"6318",85,182,5948,0.74,1
"6319",111,190,5180,0.74,1
"6320",118,194,1240,0.74,1
"6321",124,195,7772,0.74,1
"6322",92,81,1861,0.74,1
"6323",160,86,4983,0.74,1
"6324",115,93,585,0.74,1
"6325",116,93,582,0.74,1
"6326",162,94,4037,0.74,1
"6327",129,104,1986,0.74,1
"6328",130,104,1984,0.74,1
"6329",103,106,2257,0.74,1
"6330",104,106,2257,0.74,1
"6331",54,107,736,0.74,1
"6332",81,109,4180,0.74,2
"6333",164,111,9518,0.74,1
"6334",68,112,1125,0.74,1
"6335",164,112,9508,0.74,1
"6336",105,115,5785,0.74,1
"6337",100,120,8677,0.74,1
"6338",106,124,1739,0.74,2
"6339",65,125,8549,0.74,1
"6340",106,125,1744,0.74,1
"6341",98,126,8962,0.74,2
"6342",161,127,687,0.74,1
"6343",162,127,688,0.74,1
"6344",81,128,708,0.74,1
"6345",162,128,687,0.74,1
"6346",108,132,7148,0.74,2
"6347",108,133,7147,0.74,1
"6348",159,137,7811,0.74,1
"6349",158,138,7817,0.74,1
"6350",159,138,7818,0.74,1
"6351",119,140,1891,0.74,2
"6352",152,140,9794,0.74,1
"6353",182,148,2001,0.74,1
"6354",121,152,4183,0.74,1
"6355",122,152,4178,0.74,2
"6356",149,164,9137,0.74,1
"6357",63,176,2415,0.74,1
"6358",122,194,5851,0.74,1
"6359",123,194,5853,0.74,1
"6360",135,195,6754,0.74,1
"6361",136,195,6761,0.74,1
"6362",136,196,6759,0.74,1
"6363",136,74,2327,0.74,2
"6364",70,83,2928,0.74,1
"6365",71,83,2925,0.74,2
"6366",138,107,7527,0.74,1
"6367",139,107,7535,0.74,1
"6368",138,108,7528,0.74,1
"6369",139,108,7535,0.74,1
"6370",181,109,301,0.74,1
"6371",181,110,300,0.74,1
"6372",66,134,9644,0.74,1
"6373",175,140,7913,0.74,1
"6374",175,141,7911,0.74,1
"6375",70,158,8791,0.74,1
"6376",71,158,8786,0.74,2
"6377",159,161,9218,0.74,1
"6378",158,162,9219,0.74,1
"6379",159,162,9224,0.74,1
"6380",176,165,3754,0.74,1
"6381",154,170,8589,0.74,1
"6382",115,171,9537,0.74,4
"6383",116,171,9533,0.74,1
"6384",113,176,612,0.74,1
"6385",62,178,7363,0.74,1
"6386",70,181,1844,0.74,1
"6387",175,181,4690,0.74,1
"6388",164,189,9434,0.74,1
"6389",134,69,2570,0.74,1
"6390",135,69,2571,0.74,1
"6391",130,78,2980,0.74,2
